units,dtdate,date,mon,yr
,27SEP2005:11:00:00,27SEP2005,9,2005
,27SEP2005:12:00:00,27SEP2005,9,2005
,27SEP2005:13:00:00,27SEP2005,9,2005
,27SEP2005:14:00:00,27SEP2005,9,2005
,27SEP2005:15:00:00,27SEP2005,9,2005
,27SEP2005:16:00:00,27SEP2005,9,2005
,27SEP2005:17:00:00,27SEP2005,9,2005
,27SEP2005:18:00:00,27SEP2005,9,2005
512,27SEP2005:19:00:00,27SEP2005,9,2005
,27SEP2005:20:00:00,27SEP2005,9,2005
,28SEP2005:08:00:00,28SEP2005,9,2005
1630,28SEP2005:09:00:00,28SEP2005,9,2005
,28SEP2005:10:00:00,28SEP2005,9,2005
,28SEP2005:11:00:00,28SEP2005,9,2005
,28SEP2005:12:00:00,28SEP2005,9,2005
,28SEP2005:13:00:00,28SEP2005,9,2005
,28SEP2005:14:00:00,28SEP2005,9,2005
,28SEP2005:15:00:00,28SEP2005,9,2005
,28SEP2005:16:00:00,28SEP2005,9,2005
,28SEP2005:17:00:00,28SEP2005,9,2005
,28SEP2005:18:00:00,28SEP2005,9,2005
,28SEP2005:19:00:00,28SEP2005,9,2005
492,28SEP2005:20:00:00,28SEP2005,9,2005
,29SEP2005:08:00:00,29SEP2005,9,2005
1794,29SEP2005:09:00:00,29SEP2005,9,2005
,29SEP2005:10:00:00,29SEP2005,9,2005
,29SEP2005:11:00:00,29SEP2005,9,2005
,29SEP2005:12:00:00,29SEP2005,9,2005
2352,29SEP2005:13:00:00,29SEP2005,9,2005
,29SEP2005:14:00:00,29SEP2005,9,2005
,29SEP2005:15:00:00,29SEP2005,9,2005
1906,29SEP2005:16:00:00,29SEP2005,9,2005
,29SEP2005:17:00:00,29SEP2005,9,2005
,29SEP2005:18:00:00,29SEP2005,9,2005
,29SEP2005:19:00:00,29SEP2005,9,2005
,29SEP2005:20:00:00,29SEP2005,9,2005
,30SEP2005:08:00:00,30SEP2005,9,2005
,30SEP2005:09:00:00,30SEP2005,9,2005
,30SEP2005:10:00:00,30SEP2005,9,2005
,30SEP2005:11:00:00,30SEP2005,9,2005
,30SEP2005:12:00:00,30SEP2005,9,2005
,30SEP2005:13:00:00,30SEP2005,9,2005
,30SEP2005:14:00:00,30SEP2005,9,2005
,30SEP2005:15:00:00,30SEP2005,9,2005
,30SEP2005:16:00:00,30SEP2005,9,2005
,30SEP2005:17:00:00,30SEP2005,9,2005
,30SEP2005:18:00:00,30SEP2005,9,2005
,30SEP2005:19:00:00,30SEP2005,9,2005
,30SEP2005:20:00:00,30SEP2005,9,2005
1149,03OCT2005:08:00:00,03OCT2005,10,2005
,03OCT2005:09:00:00,03OCT2005,10,2005
,03OCT2005:10:00:00,03OCT2005,10,2005
,03OCT2005:11:00:00,03OCT2005,10,2005
2981,03OCT2005:12:00:00,03OCT2005,10,2005
,03OCT2005:13:00:00,03OCT2005,10,2005
,03OCT2005:14:00:00,03OCT2005,10,2005
3329,03OCT2005:15:00:00,03OCT2005,10,2005
2541,03OCT2005:16:00:00,03OCT2005,10,2005
,03OCT2005:17:00:00,03OCT2005,10,2005
1717,03OCT2005:18:00:00,03OCT2005,10,2005
,03OCT2005:19:00:00,03OCT2005,10,2005
563,03OCT2005:20:00:00,03OCT2005,10,2005
,04OCT2005:08:00:00,04OCT2005,10,2005
,04OCT2005:09:00:00,04OCT2005,10,2005
,04OCT2005:10:00:00,04OCT2005,10,2005
2952,04OCT2005:11:00:00,04OCT2005,10,2005
,04OCT2005:12:00:00,04OCT2005,10,2005
,04OCT2005:13:00:00,04OCT2005,10,2005
,04OCT2005:14:00:00,04OCT2005,10,2005
,04OCT2005:15:00:00,04OCT2005,10,2005
,04OCT2005:16:00:00,04OCT2005,10,2005
,04OCT2005:17:00:00,04OCT2005,10,2005
,04OCT2005:18:00:00,04OCT2005,10,2005
,04OCT2005:19:00:00,04OCT2005,10,2005
288,04OCT2005:20:00:00,04OCT2005,10,2005
,05OCT2005:08:00:00,05OCT2005,10,2005
,05OCT2005:09:00:00,05OCT2005,10,2005
1960,05OCT2005:10:00:00,05OCT2005,10,2005
,05OCT2005:11:00:00,05OCT2005,10,2005
,05OCT2005:12:00:00,05OCT2005,10,2005
,05OCT2005:13:00:00,05OCT2005,10,2005
,05OCT2005:14:00:00,05OCT2005,10,2005
,05OCT2005:15:00:00,05OCT2005,10,2005
,05OCT2005:16:00:00,05OCT2005,10,2005
,05OCT2005:17:00:00,05OCT2005,10,2005
,05OCT2005:18:00:00,05OCT2005,10,2005
,05OCT2005:19:00:00,05OCT2005,10,2005
,05OCT2005:20:00:00,05OCT2005,10,2005
,06OCT2005:08:00:00,06OCT2005,10,2005
,06OCT2005:09:00:00,06OCT2005,10,2005
,06OCT2005:10:00:00,06OCT2005,10,2005
,06OCT2005:11:00:00,06OCT2005,10,2005
,06OCT2005:12:00:00,06OCT2005,10,2005
2297,06OCT2005:13:00:00,06OCT2005,10,2005
,06OCT2005:14:00:00,06OCT2005,10,2005
,06OCT2005:15:00:00,06OCT2005,10,2005
,06OCT2005:16:00:00,06OCT2005,10,2005
,06OCT2005:17:00:00,06OCT2005,10,2005
,06OCT2005:18:00:00,06OCT2005,10,2005
,06OCT2005:19:00:00,06OCT2005,10,2005
,06OCT2005:20:00:00,06OCT2005,10,2005
,07OCT2005:08:00:00,07OCT2005,10,2005
,07OCT2005:09:00:00,07OCT2005,10,2005
,07OCT2005:10:00:00,07OCT2005,10,2005
3335,07OCT2005:11:00:00,07OCT2005,10,2005
,07OCT2005:12:00:00,07OCT2005,10,2005
,07OCT2005:13:00:00,07OCT2005,10,2005
,07OCT2005:14:00:00,07OCT2005,10,2005
,07OCT2005:15:00:00,07OCT2005,10,2005
,07OCT2005:16:00:00,07OCT2005,10,2005
1983,07OCT2005:17:00:00,07OCT2005,10,2005
,07OCT2005:18:00:00,07OCT2005,10,2005
,07OCT2005:19:00:00,07OCT2005,10,2005
,07OCT2005:20:00:00,07OCT2005,10,2005
,10OCT2005:08:00:00,10OCT2005,10,2005
,10OCT2005:09:00:00,10OCT2005,10,2005
,10OCT2005:10:00:00,10OCT2005,10,2005
,10OCT2005:11:00:00,10OCT2005,10,2005
,10OCT2005:12:00:00,10OCT2005,10,2005
,10OCT2005:13:00:00,10OCT2005,10,2005
3029,10OCT2005:14:00:00,10OCT2005,10,2005
,10OCT2005:15:00:00,10OCT2005,10,2005
,10OCT2005:16:00:00,10OCT2005,10,2005
,10OCT2005:17:00:00,10OCT2005,10,2005
,10OCT2005:18:00:00,10OCT2005,10,2005
,10OCT2005:19:00:00,10OCT2005,10,2005
555,10OCT2005:20:00:00,10OCT2005,10,2005
,11OCT2005:08:00:00,11OCT2005,10,2005
1902,11OCT2005:09:00:00,11OCT2005,10,2005
,11OCT2005:10:00:00,11OCT2005,10,2005
,11OCT2005:11:00:00,11OCT2005,10,2005
,11OCT2005:12:00:00,11OCT2005,10,2005
2398,11OCT2005:13:00:00,11OCT2005,10,2005
,11OCT2005:14:00:00,11OCT2005,10,2005
2593,11OCT2005:15:00:00,11OCT2005,10,2005
1955,11OCT2005:16:00:00,11OCT2005,10,2005
,11OCT2005:17:00:00,11OCT2005,10,2005
,11OCT2005:18:00:00,11OCT2005,10,2005
,11OCT2005:19:00:00,11OCT2005,10,2005
,11OCT2005:20:00:00,11OCT2005,10,2005
,12OCT2005:08:00:00,12OCT2005,10,2005
,12OCT2005:09:00:00,12OCT2005,10,2005
1912,12OCT2005:10:00:00,12OCT2005,10,2005
,12OCT2005:11:00:00,12OCT2005,10,2005
,12OCT2005:12:00:00,12OCT2005,10,2005
,12OCT2005:13:00:00,12OCT2005,10,2005
,12OCT2005:14:00:00,12OCT2005,10,2005
,12OCT2005:15:00:00,12OCT2005,10,2005
,12OCT2005:16:00:00,12OCT2005,10,2005
1471,12OCT2005:17:00:00,12OCT2005,10,2005
,12OCT2005:18:00:00,12OCT2005,10,2005
,12OCT2005:19:00:00,12OCT2005,10,2005
,12OCT2005:20:00:00,12OCT2005,10,2005
,13OCT2005:08:00:00,13OCT2005,10,2005
1713,13OCT2005:09:00:00,13OCT2005,10,2005
,13OCT2005:10:00:00,13OCT2005,10,2005
,13OCT2005:11:00:00,13OCT2005,10,2005
,13OCT2005:12:00:00,13OCT2005,10,2005
,13OCT2005:13:00:00,13OCT2005,10,2005
,13OCT2005:14:00:00,13OCT2005,10,2005
,13OCT2005:15:00:00,13OCT2005,10,2005
,13OCT2005:16:00:00,13OCT2005,10,2005
,13OCT2005:17:00:00,13OCT2005,10,2005
,13OCT2005:18:00:00,13OCT2005,10,2005
,13OCT2005:19:00:00,13OCT2005,10,2005
,13OCT2005:20:00:00,13OCT2005,10,2005
,14OCT2005:08:00:00,14OCT2005,10,2005
2092,14OCT2005:09:00:00,14OCT2005,10,2005
,14OCT2005:10:00:00,14OCT2005,10,2005
3248,14OCT2005:11:00:00,14OCT2005,10,2005
,14OCT2005:12:00:00,14OCT2005,10,2005
,14OCT2005:13:00:00,14OCT2005,10,2005
2723,14OCT2005:14:00:00,14OCT2005,10,2005
,14OCT2005:15:00:00,14OCT2005,10,2005
,14OCT2005:16:00:00,14OCT2005,10,2005
,14OCT2005:17:00:00,14OCT2005,10,2005
,14OCT2005:18:00:00,14OCT2005,10,2005
,14OCT2005:19:00:00,14OCT2005,10,2005
,14OCT2005:20:00:00,14OCT2005,10,2005
,17OCT2005:08:00:00,17OCT2005,10,2005
,17OCT2005:09:00:00,17OCT2005,10,2005
,17OCT2005:10:00:00,17OCT2005,10,2005
3440,17OCT2005:11:00:00,17OCT2005,10,2005
,17OCT2005:12:00:00,17OCT2005,10,2005
,17OCT2005:13:00:00,17OCT2005,10,2005
,17OCT2005:14:00:00,17OCT2005,10,2005
,17OCT2005:15:00:00,17OCT2005,10,2005
2419,17OCT2005:16:00:00,17OCT2005,10,2005
,17OCT2005:17:00:00,17OCT2005,10,2005
1640,17OCT2005:18:00:00,17OCT2005,10,2005
,17OCT2005:19:00:00,17OCT2005,10,2005
,17OCT2005:20:00:00,17OCT2005,10,2005
,18OCT2005:08:00:00,18OCT2005,10,2005
,18OCT2005:09:00:00,18OCT2005,10,2005
,18OCT2005:10:00:00,18OCT2005,10,2005
,18OCT2005:11:00:00,18OCT2005,10,2005
2187,18OCT2005:12:00:00,18OCT2005,10,2005
2342,18OCT2005:13:00:00,18OCT2005,10,2005
,18OCT2005:14:00:00,18OCT2005,10,2005
,18OCT2005:15:00:00,18OCT2005,10,2005
,18OCT2005:16:00:00,18OCT2005,10,2005
,18OCT2005:17:00:00,18OCT2005,10,2005
,18OCT2005:18:00:00,18OCT2005,10,2005
,18OCT2005:19:00:00,18OCT2005,10,2005
,18OCT2005:20:00:00,18OCT2005,10,2005
,19OCT2005:08:00:00,19OCT2005,10,2005
,19OCT2005:09:00:00,19OCT2005,10,2005
1872,19OCT2005:10:00:00,19OCT2005,10,2005
,19OCT2005:11:00:00,19OCT2005,10,2005
1734,19OCT2005:12:00:00,19OCT2005,10,2005
,19OCT2005:13:00:00,19OCT2005,10,2005
,19OCT2005:14:00:00,19OCT2005,10,2005
,19OCT2005:15:00:00,19OCT2005,10,2005
,19OCT2005:16:00:00,19OCT2005,10,2005
,19OCT2005:17:00:00,19OCT2005,10,2005
,19OCT2005:18:00:00,19OCT2005,10,2005
,19OCT2005:19:00:00,19OCT2005,10,2005
480,19OCT2005:20:00:00,19OCT2005,10,2005
,20OCT2005:08:00:00,20OCT2005,10,2005
1678,20OCT2005:09:00:00,20OCT2005,10,2005
,20OCT2005:10:00:00,20OCT2005,10,2005
,20OCT2005:11:00:00,20OCT2005,10,2005
,20OCT2005:12:00:00,20OCT2005,10,2005
,20OCT2005:13:00:00,20OCT2005,10,2005
,20OCT2005:14:00:00,20OCT2005,10,2005
,20OCT2005:15:00:00,20OCT2005,10,2005
,20OCT2005:16:00:00,20OCT2005,10,2005
,20OCT2005:17:00:00,20OCT2005,10,2005
,20OCT2005:18:00:00,20OCT2005,10,2005
,20OCT2005:19:00:00,20OCT2005,10,2005
,20OCT2005:20:00:00,20OCT2005,10,2005
,21OCT2005:08:00:00,21OCT2005,10,2005
,21OCT2005:09:00:00,21OCT2005,10,2005
,21OCT2005:10:00:00,21OCT2005,10,2005
,21OCT2005:11:00:00,21OCT2005,10,2005
2563,21OCT2005:12:00:00,21OCT2005,10,2005
,21OCT2005:13:00:00,21OCT2005,10,2005
,21OCT2005:14:00:00,21OCT2005,10,2005
,21OCT2005:15:00:00,21OCT2005,10,2005
,21OCT2005:16:00:00,21OCT2005,10,2005
,21OCT2005:17:00:00,21OCT2005,10,2005
,21OCT2005:18:00:00,21OCT2005,10,2005
855,21OCT2005:19:00:00,21OCT2005,10,2005
,21OCT2005:20:00:00,21OCT2005,10,2005
,24OCT2005:08:00:00,24OCT2005,10,2005
,24OCT2005:09:00:00,24OCT2005,10,2005
,24OCT2005:10:00:00,24OCT2005,10,2005
,24OCT2005:11:00:00,24OCT2005,10,2005
,24OCT2005:12:00:00,24OCT2005,10,2005
,24OCT2005:13:00:00,24OCT2005,10,2005
,24OCT2005:14:00:00,24OCT2005,10,2005
,24OCT2005:15:00:00,24OCT2005,10,2005
,24OCT2005:16:00:00,24OCT2005,10,2005
2001,24OCT2005:17:00:00,24OCT2005,10,2005
1611,24OCT2005:18:00:00,24OCT2005,10,2005
,24OCT2005:19:00:00,24OCT2005,10,2005
545,24OCT2005:20:00:00,24OCT2005,10,2005
,25OCT2005:08:00:00,25OCT2005,10,2005
,25OCT2005:09:00:00,25OCT2005,10,2005
,25OCT2005:10:00:00,25OCT2005,10,2005
2756,25OCT2005:11:00:00,25OCT2005,10,2005
,25OCT2005:12:00:00,25OCT2005,10,2005
,25OCT2005:13:00:00,25OCT2005,10,2005
,25OCT2005:14:00:00,25OCT2005,10,2005
,25OCT2005:15:00:00,25OCT2005,10,2005
,25OCT2005:16:00:00,25OCT2005,10,2005
1625,25OCT2005:17:00:00,25OCT2005,10,2005
,25OCT2005:18:00:00,25OCT2005,10,2005
494,25OCT2005:19:00:00,25OCT2005,10,2005
,25OCT2005:20:00:00,25OCT2005,10,2005
763,26OCT2005:08:00:00,26OCT2005,10,2005
,26OCT2005:09:00:00,26OCT2005,10,2005
,26OCT2005:10:00:00,26OCT2005,10,2005
,26OCT2005:11:00:00,26OCT2005,10,2005
,26OCT2005:12:00:00,26OCT2005,10,2005
,26OCT2005:13:00:00,26OCT2005,10,2005
,26OCT2005:14:00:00,26OCT2005,10,2005
,26OCT2005:15:00:00,26OCT2005,10,2005
,26OCT2005:16:00:00,26OCT2005,10,2005
,26OCT2005:17:00:00,26OCT2005,10,2005
,26OCT2005:18:00:00,26OCT2005,10,2005
,26OCT2005:19:00:00,26OCT2005,10,2005
,26OCT2005:20:00:00,26OCT2005,10,2005
,27OCT2005:08:00:00,27OCT2005,10,2005
,27OCT2005:09:00:00,27OCT2005,10,2005
,27OCT2005:10:00:00,27OCT2005,10,2005
,27OCT2005:11:00:00,27OCT2005,10,2005
,27OCT2005:12:00:00,27OCT2005,10,2005
,27OCT2005:13:00:00,27OCT2005,10,2005
2240,27OCT2005:14:00:00,27OCT2005,10,2005
2324,27OCT2005:15:00:00,27OCT2005,10,2005
,27OCT2005:16:00:00,27OCT2005,10,2005
,27OCT2005:17:00:00,27OCT2005,10,2005
,27OCT2005:18:00:00,27OCT2005,10,2005
561,27OCT2005:19:00:00,27OCT2005,10,2005
,27OCT2005:20:00:00,27OCT2005,10,2005
,28OCT2005:08:00:00,28OCT2005,10,2005
,28OCT2005:09:00:00,28OCT2005,10,2005
,28OCT2005:10:00:00,28OCT2005,10,2005
3123,28OCT2005:11:00:00,28OCT2005,10,2005
,28OCT2005:12:00:00,28OCT2005,10,2005
2570,28OCT2005:13:00:00,28OCT2005,10,2005
,28OCT2005:14:00:00,28OCT2005,10,2005
,28OCT2005:15:00:00,28OCT2005,10,2005
,28OCT2005:16:00:00,28OCT2005,10,2005
,28OCT2005:17:00:00,28OCT2005,10,2005
1498,28OCT2005:18:00:00,28OCT2005,10,2005
,28OCT2005:19:00:00,28OCT2005,10,2005
,28OCT2005:20:00:00,28OCT2005,10,2005
1074,31OCT2005:08:00:00,31OCT2005,10,2005
,31OCT2005:09:00:00,31OCT2005,10,2005
,31OCT2005:10:00:00,31OCT2005,10,2005
,31OCT2005:11:00:00,31OCT2005,10,2005
,31OCT2005:12:00:00,31OCT2005,10,2005
,31OCT2005:13:00:00,31OCT2005,10,2005
,31OCT2005:14:00:00,31OCT2005,10,2005
,31OCT2005:15:00:00,31OCT2005,10,2005
,31OCT2005:16:00:00,31OCT2005,10,2005
,31OCT2005:17:00:00,31OCT2005,10,2005
,31OCT2005:18:00:00,31OCT2005,10,2005
,31OCT2005:19:00:00,31OCT2005,10,2005
542,31OCT2005:20:00:00,31OCT2005,10,2005
,01NOV2005:08:00:00,01NOV2005,11,2005
,01NOV2005:09:00:00,01NOV2005,11,2005
,01NOV2005:10:00:00,01NOV2005,11,2005
,01NOV2005:11:00:00,01NOV2005,11,2005
,01NOV2005:12:00:00,01NOV2005,11,2005
,01NOV2005:13:00:00,01NOV2005,11,2005
2233,01NOV2005:14:00:00,01NOV2005,11,2005
,01NOV2005:15:00:00,01NOV2005,11,2005
,01NOV2005:16:00:00,01NOV2005,11,2005
1603,01NOV2005:17:00:00,01NOV2005,11,2005
,01NOV2005:18:00:00,01NOV2005,11,2005
,01NOV2005:19:00:00,01NOV2005,11,2005
,01NOV2005:20:00:00,01NOV2005,11,2005
,02NOV2005:08:00:00,02NOV2005,11,2005
,02NOV2005:09:00:00,02NOV2005,11,2005
,02NOV2005:10:00:00,02NOV2005,11,2005
,02NOV2005:11:00:00,02NOV2005,11,2005
,02NOV2005:12:00:00,02NOV2005,11,2005
1931,02NOV2005:13:00:00,02NOV2005,11,2005
,02NOV2005:14:00:00,02NOV2005,11,2005
,02NOV2005:15:00:00,02NOV2005,11,2005
,02NOV2005:16:00:00,02NOV2005,11,2005
,02NOV2005:17:00:00,02NOV2005,11,2005
,02NOV2005:18:00:00,02NOV2005,11,2005
459,02NOV2005:19:00:00,02NOV2005,11,2005
,02NOV2005:20:00:00,02NOV2005,11,2005
789,03NOV2005:08:00:00,03NOV2005,11,2005
,03NOV2005:09:00:00,03NOV2005,11,2005
,03NOV2005:10:00:00,03NOV2005,11,2005
,03NOV2005:11:00:00,03NOV2005,11,2005
,03NOV2005:12:00:00,03NOV2005,11,2005
2125,03NOV2005:13:00:00,03NOV2005,11,2005
,03NOV2005:14:00:00,03NOV2005,11,2005
,03NOV2005:15:00:00,03NOV2005,11,2005
,03NOV2005:16:00:00,03NOV2005,11,2005
,03NOV2005:17:00:00,03NOV2005,11,2005
,03NOV2005:18:00:00,03NOV2005,11,2005
,03NOV2005:19:00:00,03NOV2005,11,2005
,03NOV2005:20:00:00,03NOV2005,11,2005
,04NOV2005:08:00:00,04NOV2005,11,2005
,04NOV2005:09:00:00,04NOV2005,11,2005
,04NOV2005:10:00:00,04NOV2005,11,2005
,04NOV2005:11:00:00,04NOV2005,11,2005
,04NOV2005:12:00:00,04NOV2005,11,2005
,04NOV2005:13:00:00,04NOV2005,11,2005
,04NOV2005:14:00:00,04NOV2005,11,2005
2828,04NOV2005:15:00:00,04NOV2005,11,2005
,04NOV2005:16:00:00,04NOV2005,11,2005
,04NOV2005:17:00:00,04NOV2005,11,2005
,04NOV2005:18:00:00,04NOV2005,11,2005
837,04NOV2005:19:00:00,04NOV2005,11,2005
,04NOV2005:20:00:00,04NOV2005,11,2005
,07NOV2005:08:00:00,07NOV2005,11,2005
,07NOV2005:09:00:00,07NOV2005,11,2005
,07NOV2005:10:00:00,07NOV2005,11,2005
,07NOV2005:11:00:00,07NOV2005,11,2005
,07NOV2005:12:00:00,07NOV2005,11,2005
2711,07NOV2005:13:00:00,07NOV2005,11,2005
,07NOV2005:14:00:00,07NOV2005,11,2005
,07NOV2005:15:00:00,07NOV2005,11,2005
,07NOV2005:16:00:00,07NOV2005,11,2005
,07NOV2005:17:00:00,07NOV2005,11,2005
,07NOV2005:18:00:00,07NOV2005,11,2005
,07NOV2005:19:00:00,07NOV2005,11,2005
,07NOV2005:20:00:00,07NOV2005,11,2005
,08NOV2005:08:00:00,08NOV2005,11,2005
,08NOV2005:09:00:00,08NOV2005,11,2005
,08NOV2005:10:00:00,08NOV2005,11,2005
,08NOV2005:11:00:00,08NOV2005,11,2005
2086,08NOV2005:12:00:00,08NOV2005,11,2005
2232,08NOV2005:13:00:00,08NOV2005,11,2005
2200,08NOV2005:14:00:00,08NOV2005,11,2005
,08NOV2005:15:00:00,08NOV2005,11,2005
,08NOV2005:16:00:00,08NOV2005,11,2005
1581,08NOV2005:17:00:00,08NOV2005,11,2005
,08NOV2005:18:00:00,08NOV2005,11,2005
490,08NOV2005:19:00:00,08NOV2005,11,2005
,08NOV2005:20:00:00,08NOV2005,11,2005
,09NOV2005:08:00:00,09NOV2005,11,2005
,09NOV2005:09:00:00,09NOV2005,11,2005
,09NOV2005:10:00:00,09NOV2005,11,2005
,09NOV2005:11:00:00,09NOV2005,11,2005
1659,09NOV2005:12:00:00,09NOV2005,11,2005
,09NOV2005:13:00:00,09NOV2005,11,2005
,09NOV2005:14:00:00,09NOV2005,11,2005
,09NOV2005:15:00:00,09NOV2005,11,2005
,09NOV2005:16:00:00,09NOV2005,11,2005
,09NOV2005:17:00:00,09NOV2005,11,2005
1221,09NOV2005:18:00:00,09NOV2005,11,2005
,09NOV2005:19:00:00,09NOV2005,11,2005
,09NOV2005:20:00:00,09NOV2005,11,2005
,10NOV2005:08:00:00,10NOV2005,11,2005
,10NOV2005:09:00:00,10NOV2005,11,2005
,10NOV2005:10:00:00,10NOV2005,11,2005
2416,10NOV2005:11:00:00,10NOV2005,11,2005
1882,10NOV2005:12:00:00,10NOV2005,11,2005
,10NOV2005:13:00:00,10NOV2005,11,2005
,10NOV2005:14:00:00,10NOV2005,11,2005
,10NOV2005:15:00:00,10NOV2005,11,2005
,10NOV2005:16:00:00,10NOV2005,11,2005
,10NOV2005:17:00:00,10NOV2005,11,2005
1137,10NOV2005:18:00:00,10NOV2005,11,2005
,10NOV2005:19:00:00,10NOV2005,11,2005
,10NOV2005:20:00:00,10NOV2005,11,2005
,11NOV2005:08:00:00,11NOV2005,11,2005
,11NOV2005:09:00:00,11NOV2005,11,2005
,11NOV2005:10:00:00,11NOV2005,11,2005
,11NOV2005:11:00:00,11NOV2005,11,2005
2443,11NOV2005:12:00:00,11NOV2005,11,2005
2492,11NOV2005:13:00:00,11NOV2005,11,2005
,11NOV2005:14:00:00,11NOV2005,11,2005
,11NOV2005:15:00:00,11NOV2005,11,2005
,11NOV2005:16:00:00,11NOV2005,11,2005
,11NOV2005:17:00:00,11NOV2005,11,2005
,11NOV2005:18:00:00,11NOV2005,11,2005
,11NOV2005:19:00:00,11NOV2005,11,2005
,11NOV2005:20:00:00,11NOV2005,11,2005
,14NOV2005:08:00:00,14NOV2005,11,2005
,14NOV2005:09:00:00,14NOV2005,11,2005
,14NOV2005:10:00:00,14NOV2005,11,2005
,14NOV2005:11:00:00,14NOV2005,11,2005
,14NOV2005:12:00:00,14NOV2005,11,2005
,14NOV2005:13:00:00,14NOV2005,11,2005
,14NOV2005:14:00:00,14NOV2005,11,2005
,14NOV2005:15:00:00,14NOV2005,11,2005
,14NOV2005:16:00:00,14NOV2005,11,2005
,14NOV2005:17:00:00,14NOV2005,11,2005
,14NOV2005:18:00:00,14NOV2005,11,2005
,14NOV2005:19:00:00,14NOV2005,11,2005
,14NOV2005:20:00:00,14NOV2005,11,2005
,15NOV2005:08:00:00,15NOV2005,11,2005
,15NOV2005:09:00:00,15NOV2005,11,2005
,15NOV2005:10:00:00,15NOV2005,11,2005
2623,15NOV2005:11:00:00,15NOV2005,11,2005
,15NOV2005:12:00:00,15NOV2005,11,2005
,15NOV2005:13:00:00,15NOV2005,11,2005
,15NOV2005:14:00:00,15NOV2005,11,2005
,15NOV2005:15:00:00,15NOV2005,11,2005
,15NOV2005:16:00:00,15NOV2005,11,2005
,15NOV2005:17:00:00,15NOV2005,11,2005
982,15NOV2005:18:00:00,15NOV2005,11,2005
,15NOV2005:19:00:00,15NOV2005,11,2005
297,15NOV2005:20:00:00,15NOV2005,11,2005
,16NOV2005:08:00:00,16NOV2005,11,2005
,16NOV2005:09:00:00,16NOV2005,11,2005
,16NOV2005:10:00:00,16NOV2005,11,2005
,16NOV2005:11:00:00,16NOV2005,11,2005
,16NOV2005:12:00:00,16NOV2005,11,2005
,16NOV2005:13:00:00,16NOV2005,11,2005
,16NOV2005:14:00:00,16NOV2005,11,2005
,16NOV2005:15:00:00,16NOV2005,11,2005
1583,16NOV2005:16:00:00,16NOV2005,11,2005
1360,16NOV2005:17:00:00,16NOV2005,11,2005
1202,16NOV2005:18:00:00,16NOV2005,11,2005
,16NOV2005:19:00:00,16NOV2005,11,2005
,16NOV2005:20:00:00,16NOV2005,11,2005
,17NOV2005:08:00:00,17NOV2005,11,2005
,17NOV2005:09:00:00,17NOV2005,11,2005
,17NOV2005:10:00:00,17NOV2005,11,2005
,17NOV2005:11:00:00,17NOV2005,11,2005
,17NOV2005:12:00:00,17NOV2005,11,2005
,17NOV2005:13:00:00,17NOV2005,11,2005
2132,17NOV2005:14:00:00,17NOV2005,11,2005
,17NOV2005:15:00:00,17NOV2005,11,2005
,17NOV2005:16:00:00,17NOV2005,11,2005
,17NOV2005:17:00:00,17NOV2005,11,2005
,17NOV2005:18:00:00,17NOV2005,11,2005
,17NOV2005:19:00:00,17NOV2005,11,2005
,17NOV2005:20:00:00,17NOV2005,11,2005
943,18NOV2005:08:00:00,18NOV2005,11,2005
1920,18NOV2005:09:00:00,18NOV2005,11,2005
2456,18NOV2005:10:00:00,18NOV2005,11,2005
,18NOV2005:11:00:00,18NOV2005,11,2005
,18NOV2005:12:00:00,18NOV2005,11,2005
,18NOV2005:13:00:00,18NOV2005,11,2005
,18NOV2005:14:00:00,18NOV2005,11,2005
,18NOV2005:15:00:00,18NOV2005,11,2005
2062,18NOV2005:16:00:00,18NOV2005,11,2005
,18NOV2005:17:00:00,18NOV2005,11,2005
1432,18NOV2005:18:00:00,18NOV2005,11,2005
817,18NOV2005:19:00:00,18NOV2005,11,2005
486,18NOV2005:20:00:00,18NOV2005,11,2005
,21NOV2005:08:00:00,21NOV2005,11,2005
,21NOV2005:09:00:00,21NOV2005,11,2005
,21NOV2005:10:00:00,21NOV2005,11,2005
,21NOV2005:11:00:00,21NOV2005,11,2005
,21NOV2005:12:00:00,21NOV2005,11,2005
2601,21NOV2005:13:00:00,21NOV2005,11,2005
,21NOV2005:14:00:00,21NOV2005,11,2005
,21NOV2005:15:00:00,21NOV2005,11,2005
,21NOV2005:16:00:00,21NOV2005,11,2005
,21NOV2005:17:00:00,21NOV2005,11,2005
,21NOV2005:18:00:00,21NOV2005,11,2005
,21NOV2005:19:00:00,21NOV2005,11,2005
,21NOV2005:20:00:00,21NOV2005,11,2005
,22NOV2005:08:00:00,22NOV2005,11,2005
,22NOV2005:09:00:00,22NOV2005,11,2005
,22NOV2005:10:00:00,22NOV2005,11,2005
,22NOV2005:11:00:00,22NOV2005,11,2005
,22NOV2005:12:00:00,22NOV2005,11,2005
,22NOV2005:13:00:00,22NOV2005,11,2005
,22NOV2005:14:00:00,22NOV2005,11,2005
,22NOV2005:15:00:00,22NOV2005,11,2005
,22NOV2005:16:00:00,22NOV2005,11,2005
,22NOV2005:17:00:00,22NOV2005,11,2005
,22NOV2005:18:00:00,22NOV2005,11,2005
,22NOV2005:19:00:00,22NOV2005,11,2005
,22NOV2005:20:00:00,22NOV2005,11,2005
730,23NOV2005:08:00:00,23NOV2005,11,2005
